Blade1Region1,Blade1Region2,Blade1Region3,Blade1Region4,Blade1Region5,Blade1Region6,Blade2Region1,Blade2Region2,Blade2Region3,Blade2Region4,Blade2Region5,Blade2Region6,Blade3Region1,Blade3Region2,Blade3Region3,Blade3Region4,Blade3Region5,Blade3Region6,TurbineAgeClass
0.00054858704,0.0052647433,0.018014976,0.048737838,0.086717835,0.089261736,0.00057329425,0.0059371755,0.016550566,0.042418365,0.088209431,0.085313486,0.00055587907,0.0062041534,0.016701269,0.045607127,0.083367634,0.10052761,6
0.0016894593,0.0342385,0.017894309,0.093073386,0.081774619,0.1100415,0.0015216653,0.034485849,0.01768517,0.091083999,0.089159437,0.10102556,0.0015047918,0.03220769,0.018201299,0.08529616,0.091208682,0.10529302,6
3.5825981e-05,0.014304791,0.047053377,0.076343511,0.067042893,0.12120261,3.7693919e-05,0.015206623,0.047888561,0.069785024,0.066934195,0.12379312,3.6399979e-05,0.013937787,0.046422854,0.0740907,0.074698777,0.12057931,6
0.0037990712,0.0028475415,0.034816669,0.024909532,0.070487361,0.096913728,0.003646045,0.002756817,0.034938753,0.027690446,0.072055975,0.091236468,0.0037091388,0.0026389156,0.032725973,0.030018231,0.070113926,0.099276222,6
4.0435208e-06,0.012504399,0.040499047,0.029778087,0.09212119,0.12787382,4.1785055e-06,0.012185446,0.037859235,0.032023301,0.09493608,0.12763963,3.5951423e-06,0.01179682,0.045053155,0.03173308,0.097785948,0.12681311,6
0.00021593299,0.0092371043,0.018743981,0.071478073,0.076853199,0.16432227,0.00024351111,0.0098894924,0.018364081,0.075493452,0.071496517,0.16910056,0.00022661814,0.0097307292,0.019513913,0.067743766,0.072874979,0.15602139,6
0.00044958598,0.022785611,0.034732103,0.035831027,0.064485986,0.086943776,0.00046666375,0.021574552,0.034128025,0.036960054,0.06527986,0.090954259,0.00043350893,0.020983216,0.034493446,0.035703963,0.065283888,0.087937015,6
0.00025614373,0.013872936,0.040597163,0.064282128,0.098375386,0.10262251,0.00026785804,0.011683289,0.041108964,0.067577246,0.097590745,0.10298105,0.00025955167,0.012411062,0.038375492,0.065323029,0.10294611,0.09382312,6
0.0018624811,0.010458187,0.025319869,0.09919135,0.067308035,0.18114373,0.0019131325,0.010908973,0.026215382,0.10128042,0.067923421,0.17756879,0.0017616382,0.010918033,0.026191878,0.097675238,0.066072146,0.16286454,6
0.016377189,0.0063232037,0.019612207,0.02207133,0.10258512,0.10428083,0.016269074,0.0061051171,0.018539118,0.024506993,0.093788487,0.10445273,0.018371887,0.0061790036,0.017603377,0.0201097,0.093013389,0.11036681,6
3.2809898e-05,0.0094648102,0.019948465,0.070119302,0.081910093,0.095765784,3.121531e-05,0.0098817244,0.018945301,0.071218638,0.085162768,0.097984305,3.1365356e-05,0.0091150556,0.019040423,0.078070002,0.086347709,0.10491313,6
0.0037175681,0.0062662957,0.05063416,0.033794856,0.078673237,0.088319527,0.0039341122,0.0072585921,0.04896281,0.033235759,0.078214842,0.086053004,0.004101098,0.0067457766,0.050857259,0.036380686,0.077999274,0.080223941,6
5.3557936e-05,0.0008726103,0.020285279,0.058102866,0.043497477,0.11891206,5.323671e-05,0.00093070223,0.01894659,0.052754238,0.047003591,0.13579948,5.0253061e-05,0.00096825952,0.017735037,0.05279662,0.0422963,0.11984763,6
0.0091423863,0.0063875083,0.0153525,0.057769503,0.10262592,0.10299379,0.0088197423,0.006725079,0.016083974,0.062510991,0.12125306,0.12257487,0.0084126275,0.006879187,0.015405267,0.061864309,0.11283302,0.11288517,6
8.9914331e-05,0.0015836108,0.042773812,0.063288495,0.084136603,0.10514333,9.4430323e-05,0.0016123229,0.044825036,0.062318892,0.083987815,0.11331702,8.3114312e-05,0.0018892325,0.048600012,0.057852665,0.094095464,0.10101926,6
0.013013603,0.030735156,0.013683647,0.034343572,0.099934614,0.11650915,0.012725067,0.029985816,0.014636553,0.037512431,0.10132966,0.11064486,0.013587881,0.033293748,0.014102963,0.040961206,0.099340298,0.11456089,6
0.00029823608,0.0042613851,0.020548669,0.025125252,0.062935656,0.082754853,0.00026058373,0.0042060437,0.02147099,0.025366215,0.064138527,0.083718665,0.00031193737,0.0044717366,0.021665289,0.025787495,0.062365708,0.08189949,6
0.00020622312,0.0045156665,0.019847898,0.028902227,0.046425647,0.12406077,0.0002015548,0.0044514995,0.019369822,0.028205571,0.050411419,0.12755446,0.00020185227,0.0045355291,0.019315288,0.029002203,0.045144205,0.12319868,6
0.0024129865,0.021843376,0.0089799393,0.03808334,0.10922708,0.083452862,0.0027230512,0.021839474,0.0086386073,0.041554215,0.10394791,0.0895725,0.0028036222,0.021909021,0.0087476292,0.038686029,0.10235791,0.0872325,6
0.0014830685,0.01237644,0.018397656,0.04567924,0.098424979,0.087083939,0.0015887216,0.012484774,0.020407351,0.048573821,0.096594846,0.072854745,0.0015500734,0.011200839,0.020499257,0.045039131,0.10068198,0.08237548,6
5.0595021e-05,0.0066343849,0.024783213,0.034394351,0.12291949,0.070188771,5.6601542e-05,0.0073919746,0.025786609,0.035182381,0.1207141,0.064912628,5.2075871e-05,0.0069978129,0.025294788,0.035056285,0.11311573,0.064084132,6
0.02193011,0.0097349214,0.01084332,0.055589282,0.048203419,0.080620444,0.023615814,0.0097174479,0.010183273,0.047026069,0.048683214,0.085090116,0.022176539,0.010417332,0.010659963,0.049262915,0.046841417,0.08437534,6
0.00095474119,0.0018553925,0.058476979,0.028245623,0.067187479,0.092157498,0.00095301587,0.0019410493,0.05945765,0.03407121,0.068978424,0.1035026,0.00096884483,0.0017294045,0.062036238,0.030233107,0.072386765,0.1121466,6
0.033534634,0.01078312,0.016214896,0.056203982,0.090473958,0.12283711,0.03206106,0.0094776276,0.015642801,0.058696055,0.094457936,0.11247282,0.033702513,0.0093336199,0.016270118,0.059064287,0.093886147,0.12349319,6
0.00010422897,0.0058226261,0.021733017,0.051885299,0.099371196,0.13742703,9.6674485e-05,0.0052426008,0.024570243,0.050834042,0.09682853,0.11563034,8.4167924e-05,0.0054765282,0.02477428,0.049523275,0.10799484,0.13393004,6
0.012630761,0.023392242,0.015101076,0.089943172,0.084260195,0.12534773,0.012554349,0.026191645,0.015497695,0.088563191,0.090221533,0.12240153,0.013055962,0.024535173,0.013861404,0.07934876,0.093249014,0.13437767,6
0.0019993253,0.012984401,0.059189692,0.059880944,0.077387322,0.10581692,0.0019193861,0.013070605,0.055101753,0.058954787,0.076942363,0.10077293,0.0017793192,0.011894504,0.054400522,0.063927518,0.070814744,0.094251245,6
3.4831797e-05,0.002052196,0.018779385,0.053150946,0.063863852,0.11898438,3.7051332e-05,0.0020672272,0.018298966,0.059138965,0.064531029,0.10317084,3.585714e-05,0.0020584826,0.016896712,0.049514785,0.060127199,0.11322808,6
0.001834302,0.017056373,0.022216764,0.029337346,0.071271584,0.10073484,0.001727924,0.017898149,0.022732266,0.031993973,0.068946813,0.10147662,0.0020410774,0.017834491,0.02380202,0.034832241,0.067391574,0.096035167,6
7.7977982e-05,0.0057287763,0.037618218,0.030104645,0.10853642,0.092869247,7.8643665e-05,0.0057566175,0.03643154,0.029114543,0.10981488,0.094932741,8.3039757e-05,0.0058075192,0.039349845,0.029936523,0.12779291,0.088960869,6
0.00014083969,0.028867957,0.02406201,0.043037354,0.080293303,0.099987876,0.0001446989,0.026089029,0.025976105,0.044293346,0.080336625,0.10258259,0.00014372373,0.028203749,0.025666486,0.044038679,0.077259265,0.098468523,6
0.0024843498,0.0091037959,0.03955053,0.043845812,0.077233241,0.098696953,0.0026103807,0.0094366874,0.043141291,0.044197793,0.077511981,0.098000944,0.0022690341,0.0099632292,0.042463661,0.043850482,0.078634317,0.095859161,6
5.7624499e-06,0.0069160504,0.029881102,0.041991973,0.092781435,0.10588856,5.8151729e-06,0.0081299426,0.029374514,0.042867846,0.091242667,0.11444129,5.6962241e-06,0.0072879035,0.029728783,0.044713423,0.093075502,0.12033883,6
0.0052030403,0.0069491102,0.01376079,0.067811745,0.089472281,0.1363844,0.0057637885,0.0081005298,0.013424222,0.06573885,0.094022493,0.13259629,0.0055796377,0.0083632449,0.013051651,0.070959294,0.096433649,0.1252174,6
0.004866069,0.0088191246,0.029895244,0.046616348,0.048101408,0.10841029,0.0052195705,0.0094541985,0.03148214,0.046173693,0.058165351,0.11321215,0.0049897018,0.01020175,0.034207447,0.04287049,0.050516724,0.10877689,6
0.0022099802,0.0078162535,0.025896332,0.075863912,0.057338951,0.097292462,0.0024472428,0.0071950672,0.02804738,0.073877997,0.056277762,0.10101992,0.0022894035,0.0072611315,0.027220693,0.076425318,0.060223868,0.10167422,6
0.00030782498,0.0039064801,0.024710422,0.060099395,0.074447396,0.085333299,0.00030445202,0.0037348966,0.026096294,0.065246983,0.071575047,0.077850787,0.00029514033,0.0034616163,0.026348242,0.064538805,0.074198039,0.076671235,6
2.5460943e-05,0.0050452923,0.034794697,0.032210783,0.052865176,0.12321297,2.8884188e-05,0.0047473164,0.032722602,0.034582697,0.054037535,0.10617635,3.0120347e-05,0.004830959,0.036518017,0.038465819,0.055695908,0.10740054,6
0.00011828351,0.0058750058,0.020604056,0.033369767,0.066280988,0.1070516,0.00011419169,0.0052706409,0.021814614,0.029593257,0.065083255,0.11450847,0.0001177189,0.0062417594,0.023809952,0.029419174,0.0628158,0.12372339,6
6.9606221e-06,0.00093517222,0.042961176,0.039159599,0.095749867,0.10780506,6.9888672e-06,0.00085459161,0.04388085,0.040728672,0.096921395,0.09858767,6.5972878e-06,0.00083238609,0.045773073,0.038669936,0.10528677,0.10367108,6
0.0013887971,0.0078067805,0.020244064,0.031793875,0.090655479,0.082772811,0.0013795419,0.0083872862,0.018266989,0.026489264,0.079255647,0.095689915,0.0013937895,0.0082784712,0.02088142,0.030749011,0.084257226,0.092675638,6
0.0024116771,0.0026435515,0.032558097,0.064963282,0.10705549,0.10133675,0.0024579288,0.0024648117,0.036655771,0.065615921,0.11800148,0.09665704,0.002396579,0.0024358232,0.035107417,0.067954021,0.11251519,0.09630589,6
0.00049619389,0.0045773702,0.017449098,0.041614501,0.10287713,0.16533482,0.00053377585,0.0058643373,0.017152605,0.037780792,0.10186074,0.15863446,0.00053177416,0.0047700295,0.015769046,0.039761157,0.10159485,0.15775534,6
0.0032261862,0.0051024403,0.011782083,0.031421299,0.10861097,0.10831808,0.0031090314,0.0049765325,0.012003227,0.037164651,0.1053777,0.10324851,0.0031914367,0.0053523249,0.010723257,0.038137286,0.10934174,0.11676782,6
1.5324789e-06,0.0044090449,0.042521619,0.033039491,0.085304236,0.11987697,1.6025344e-06,0.0042599145,0.047918402,0.035430027,0.087379952,0.11900329,1.5000851e-06,0.0045677848,0.045473455,0.034058411,0.093028098,0.13036096,6
0.0015198761,0.0077734821,0.02681825,0.066243591,0.096201009,0.15378373,0.0014730938,0.007785436,0.029132129,0.063123524,0.094404965,0.15145798,0.0014741037,0.0080140313,0.030855878,0.06929265,0.097658468,0.14603986,6
4.0449778e-05,0.0043884535,0.03704538,0.029769615,0.069313389,0.081477927,3.8088467e-05,0.0044086388,0.038800218,0.031684173,0.069769616,0.097670828,3.6411879e-05,0.0042331907,0.037193965,0.030986549,0.074706701,0.085686336,6
0.010896444,0.015443428,0.01160372,0.022939118,0.077169756,0.15144615,0.010444181,0.015663502,0.010887974,0.021819861,0.076095623,0.15198493,0.0098965918,0.017234833,0.010916404,0.023638907,0.075814897,0.14536425,6
0.00029969207,0.0052222791,0.0085711334,0.054745086,0.087472546,0.14082804,0.00030238413,0.0055723913,0.0084745575,0.067292563,0.08798792,0.12011344,0.00028532783,0.0054152682,0.0085730212,0.064136275,0.084077745,0.12552339,6
0.0032623014,0.0088722663,0.011834408,0.050923761,0.072671303,0.15586724,0.0034752934,0.0082373038,0.012469798,0.05160169,0.073878337,0.14740773,0.0032789133,0.0086271365,0.011998743,0.051252885,0.078187764,0.14162309,6
0.0046836981,0.00023969042,0.029396397,0.042842579,0.09804587,0.13630981,0.0045340136,0.00021980177,0.032008334,0.04505759,0.096781962,0.12904603,0.0046582358,0.0002747726,0.030140361,0.045725542,0.095833305,0.12767306,6
6.4083767e-05,0.0074596565,0.019509986,0.052887465,0.075534491,0.12125401,7.1508818e-05,0.0070267959,0.021598035,0.049361127,0.076771601,0.11956842,7.1539919e-05,0.0071082861,0.021810636,0.053238722,0.081947622,0.10811769,6
0.0059958642,0.0026793395,0.02602246,0.055188858,0.088374621,0.16203757,0.0060008343,0.0027337901,0.023455272,0.058254656,0.086248482,0.17610747,0.005863541,0.0029432345,0.024783914,0.059587673,0.074085862,0.17825473,6
0.0053737427,0.027735658,0.026517093,0.04147888,0.083027907,0.096311238,0.0053625093,0.030610069,0.023340416,0.043224026,0.07508934,0.093965306,0.0052382635,0.027472799,0.021733826,0.042775765,0.078745871,0.10055721,6
0.0039848252,0.023964546,0.018951829,0.053054814,0.095450409,0.082027823,0.0039117417,0.022031303,0.019067137,0.056854215,0.10254504,0.083440712,0.0040171146,0.021814374,0.02206849,0.053264942,0.1036196,0.08423585,6
0.00014135848,0.0057512664,0.034582042,0.020161142,0.067920975,0.16840757,0.00013038456,0.0061233379,0.037062332,0.017375192,0.074731638,0.16906245,0.00014508809,0.0063742148,0.038357147,0.020113758,0.0657461,0.18591771,6
1.4337265e-06,0.012858828,0.018242727,0.074245824,0.079184162,0.090558776,1.3705202e-06,0.012393595,0.019270824,0.068522334,0.079189691,0.088362434,1.3571399e-06,0.01237295,0.017910777,0.072786168,0.081756224,0.083461901,6
0.020489503,0.0045358077,0.015973525,0.039609033,0.083433417,0.12133949,0.020082738,0.0046089466,0.015747786,0.038741504,0.087418023,0.11825731,0.021041511,0.0052144314,0.015584434,0.039018119,0.083719684,0.10839381,6
0.00048917843,0.037806059,0.024655611,0.047122261,0.091879664,0.12280233,0.00052488754,0.036607473,0.025353534,0.04547629,0.11348029,0.12086459,0.00057145849,0.036535786,0.024780719,0.045322276,0.099005313,0.11790345,6
0.00027572126,0.020429096,0.011718058,0.035621271,0.072863304,0.11603496,0.0002770321,0.018904522,0.012333646,0.037593595,0.074628265,0.0959182,0.00028800691,0.020919199,0.011393192,0.034637962,0.070548025,0.10232957,6
3.9454771e-05,0.012807368,0.021538032,0.020077828,0.045331158,0.1111241,4.3189478e-05,0.013166311,0.018208936,0.019985399,0.040839429,0.1078964,4.754066e-05,0.011961098,0.01873356,0.01985519,0.043632959,0.10980477,6
9.7234222e-06,0.013384725,0.010182886,0.037247901,0.092352123,0.09121471,1.0447065e-05,0.013077474,0.009969094,0.04039946,0.084973462,0.08961254,1.0049069e-05,0.012888918,0.010431219,0.039023339,0.093980513,0.087770421,6
0.0021699473,0.02228937,0.019666569,0.062255662,0.076797597,0.090978119,0.0021517563,0.02251337,0.01915139,0.059338132,0.071563317,0.093181527,0.0022594292,0.023221934,0.019804483,0.056151215,0.073892704,0.08985966,6
0.0020104949,0.010358823,0.023805764,0.054426656,0.081038324,0.092430834,0.0021713994,0.0097816558,0.024078782,0.059535168,0.076834534,0.099550544,0.0020337198,0.010298432,0.024108124,0.060594488,0.071543985,0.095341936,6
0.0070367774,0.00041270662,0.042846282,0.060086687,0.098092223,0.074303122,0.006658471,0.00044950501,0.044452457,0.05698572,0.10034235,0.073383686,0.0065698757,0.00040339975,0.04506771,0.057753936,0.0894565,0.071103682,6
0.0068952348,0.004003633,0.053549202,0.050800348,0.067588283,0.085216298,0.0066926652,0.0036197076,0.053744824,0.049970716,0.058303322,0.078442265,0.0072468899,0.0039662702,0.053331309,0.043041342,0.063806602,0.081267163,6
0.00020566544,0.0064111372,0.014220946,0.022067093,0.057531576,0.095716762,0.00022561617,0.0056510555,0.015995011,0.026278378,0.052253846,0.10333582,0.00023336653,0.0052255092,0.016311418,0.025431908,0.052581562,0.10124503,6
0.00078076306,0.0011410601,0.028028304,0.043698112,0.044336528,0.066251706,0.00076025821,0.0010862505,0.028739616,0.044682525,0.046445292,0.075016839,0.00072678239,0.0011932391,0.02849106,0.044884924,0.042748667,0.077637226,6
0.00030087943,0.0077503978,0.027783949,0.027400757,0.10559724,0.10691122,0.00030067766,0.007576863,0.025192487,0.03118009,0.10692474,0.11216004,0.00028065934,0.0082647309,0.024408365,0.031865094,0.11976954,0.10854904,6
0.00051068102,0.015351402,0.074415546,0.034043148,0.072841193,0.12855316,0.00048721844,0.014208842,0.070913487,0.033238717,0.067099551,0.1375924,0.00052897229,0.014797455,0.070701736,0.034114354,0.076022723,0.13147206,6
0.0033051629,0.0090458289,0.018193703,0.04363975,0.074783228,0.10373265,0.0030582479,0.010203,0.019509802,0.045760916,0.080586864,0.099243282,0.0031544579,0.010783571,0.019378562,0.042060049,0.088920639,0.10449424,6
0.00026545743,0.011817752,0.027512761,0.048962374,0.11702051,0.11637575,0.00028342477,0.010657822,0.026884159,0.04328922,0.11502699,0.11256481,0.00028920961,0.011463351,0.028347433,0.043082018,0.12536249,0.11168995,6
0.0021259106,0.014139225,0.0096768665,0.012764687,0.092777046,0.098015422,0.0023462732,0.013875332,0.0087886401,0.014208247,0.09813898,0.094866122,0.002235701,0.013687453,0.010174327,0.014673534,0.090122152,0.092115627,6
5.9420066e-05,0.0097074099,0.021266227,0.036365471,0.085947471,0.11785291,6.2658523e-05,0.008954253,0.020929336,0.039274665,0.078473139,0.099991132,5.7753549e-05,0.0095319895,0.020314207,0.037310317,0.090893446,0.11583051,6
2.3156737e-07,0.004608129,0.016989154,0.040160194,0.070215534,0.091524051,2.1402175e-07,0.0046656767,0.015881442,0.038632454,0.066402919,0.093866178,2.3221421e-07,0.0047488809,0.017976018,0.041343855,0.065065561,0.089262427,6
0.0019631226,0.01262371,0.027569122,0.037525344,0.077463416,0.10256945,0.0019142559,0.012790075,0.024971215,0.038300799,0.082602877,0.10296399,0.0019829323,0.012049646,0.028294396,0.037523076,0.074982665,0.090703755,6
0.01382975,0.0049441395,0.062613587,0.065915611,0.12234322,0.14174086,0.013676488,0.0051951391,0.059868222,0.063187005,0.11518765,0.13851943,0.015725196,0.0052922437,0.063454208,0.066388926,0.1089953,0.1420155,7.5
0.010590285,0.018194842,0.044099398,0.082747551,0.10966782,0.15812734,0.0099723559,0.018652452,0.04410059,0.076500556,0.10296951,0.14417678,0.010357414,0.019479848,0.046126295,0.076329732,0.11403214,0.13963833,7.5
0.00655818,0.0061012636,0.045796148,0.079665731,0.1101793,0.13299225,0.006608834,0.0058263041,0.042805932,0.080239024,0.1218562,0.14627388,0.0069488045,0.0061581247,0.039476424,0.07823772,0.11018827,0.15645382,7.5
8.0057126e-05,0.0048655898,0.015529431,0.054843748,0.13709232,0.18577858,0.00010359585,0.0049563089,0.013903416,0.052964457,0.13556412,0.15637689,9.7227371e-05,0.004542803,0.015997165,0.054292283,0.14359051,0.15504788,7.5
0.0015910366,0.0092696541,0.038941028,0.078963901,0.10021514,0.10639391,0.0016529611,0.0098828644,0.035931225,0.080563697,0.10030476,0.10623065,0.0016311623,0.0094991938,0.037588152,0.075356277,0.09679738,0.11579039,7.5
0.00035118527,0.0082629737,0.036942724,0.098743564,0.10357661,0.12589388,0.00035405781,0.0082844532,0.039960506,0.097764693,0.098244558,0.12011223,0.00036886249,0.0094869059,0.038798407,0.086778078,0.094900645,0.13315104,7.5
0.00067995545,0.030070088,0.055647498,0.098806197,0.1114515,0.15060201,0.00069493367,0.030126172,0.058214798,0.09694746,0.10958243,0.12125417,0.00069402851,0.029664945,0.056874516,0.090583774,0.10407843,0.130801,7.5
6.346365e-05,0.010855873,0.053645214,0.091023013,0.083654777,0.12031469,6.6039197e-05,0.01115251,0.057956667,0.093028911,0.078259569,0.12905787,6.3123962e-05,0.011473593,0.056271439,0.09489924,0.07935741,0.12797547,7.5
0.010421982,0.0084824588,0.022989498,0.050778145,0.10367368,0.12457584,0.010144845,0.008957553,0.023808285,0.056429187,0.11135396,0.14007373,0.010216961,0.0081219787,0.022981218,0.052859572,0.10419227,0.1478172,7.5
0.00014803095,0.019351681,0.049585154,0.083466128,0.088145595,0.13059273,0.00014611439,0.020440495,0.048359734,0.090254952,0.082812205,0.13392286,0.00014263929,0.017582454,0.049648809,0.087197043,0.085092502,0.13111303,7.5
0.0023806818,0.021612685,0.035390081,0.072902286,0.091220484,0.16739362,0.0024721531,0.022273035,0.036157836,0.078128406,0.098788393,0.16286428,0.0026175038,0.02164835,0.037043088,0.079094219,0.089902728,0.14993211,7.5
0.0021215182,0.0060258855,0.067997434,0.099004284,0.1085115,0.12906599,0.0021654755,0.0053037957,0.066199799,0.090491378,0.12156356,0.12137473,0.0021542356,0.0055575983,0.061178216,0.10059746,0.12400586,0.1337847,7.5
2.1540584e-05,0.0026892721,0.041439975,0.10583533,0.06625937,0.18987345,2.2481712e-05,0.0025982696,0.047106011,0.11343115,0.069257774,0.16448726,2.2024662e-05,0.0024540747,0.04654914,0.11524826,0.074160786,0.17498919,7.5
0.00064904736,0.017144798,0.039885515,0.073245435,0.10543077,0.19638214,0.00070118382,0.017374962,0.037070574,0.077584172,0.10132415,0.20776621,0.00071966935,0.01626662,0.039502935,0.082724521,0.10919584,0.18690034,7.5
0.00085724326,0.011262195,0.033299788,0.066058684,0.099957873,0.12594554,0.00083937001,0.010872335,0.035183734,0.064868533,0.098221244,0.12403901,0.0010952875,0.011011531,0.034145847,0.061375756,0.099867115,0.1376327,7.5
2.3301457e-05,0.0067323788,0.050498484,0.062573942,0.058499528,0.13407488,2.5733316e-05,0.0063817606,0.047656983,0.060921037,0.057526434,0.16471643,2.4953631e-05,0.007141963,0.050707267,0.069474366,0.058135331,0.13522077,7.5
0.0002565711,0.02495695,0.035092601,0.085955508,0.10481618,0.18835276,0.00026700503,0.021135855,0.036156267,0.08042565,0.11000724,0.18596909,0.00026954777,0.022535167,0.035655676,0.086475702,0.099806405,0.18948821,7.5
0.0011818318,0.0089637068,0.026147909,0.097858975,0.090724396,0.16451475,0.0012128916,0.010207953,0.027854175,0.086707239,0.097315526,0.16586615,0.0011732893,0.00966798,0.024929858,0.08897089,0.09724131,0.18264531,7.5
0.000428164,0.039154798,0.054327434,0.070078483,0.11312607,0.1486678,0.00041009641,0.037499708,0.054238125,0.067598703,0.11891494,0.15096783,0.00041652589,0.037877883,0.056763805,0.075772838,0.100164,0.16045415,7.5
3.6825962e-06,0.017600592,0.028304565,0.1025866,0.11707141,0.17626828,4.0485293e-06,0.018046976,0.026383509,0.089597843,0.10811549,0.1762878,3.9417231e-06,0.016622246,0.027087088,0.095670952,0.11397904,0.16057117,7.5
0.0012199694,0.01045173,0.023552985,0.074897964,0.082471505,0.13676343,0.0012493865,0.0099101849,0.024268046,0.083125124,0.086215532,0.13930129,0.0012897231,0.0091201899,0.022086484,0.081758494,0.091129564,0.14625203,7.5
0.00032325457,0.021113193,0.026600269,0.07444482,0.10328141,0.15577607,0.0003425877,0.021120544,0.026857082,0.068340588,0.096069259,0.15441616,0.00031996872,0.021397728,0.030426245,0.073904101,0.099246267,0.15053558,7.5
0.0029209587,0.018191774,0.041678833,0.11934391,0.068800904,0.11076392,0.0027338531,0.018952126,0.040492923,0.11072684,0.074255689,0.12461261,0.003002623,0.018848957,0.039752793,0.11014467,0.073841426,0.11823806,7.5
5.4891802e-05,0.0047855909,0.017606779,0.055646154,0.085813077,0.15272013,6.3152576e-05,0.0048317516,0.019333918,0.057895079,0.090758742,0.16153373,5.9342862e-05,0.0050570761,0.018183107,0.057524117,0.09990631,0.15521949,7.5
0.012404629,0.015402624,0.039173838,0.10185077,0.08854697,0.14853034,0.013480217,0.015587334,0.042762913,0.10386977,0.089800872,0.15001794,0.012087987,0.015663058,0.042519253,0.092162279,0.085263755,0.14242035,7.5
0.0017044347,0.018264409,0.021683011,0.094294171,0.09393715,0.16994882,0.0015377178,0.018195262,0.022965303,0.092196337,0.10100452,0.14319384,0.0016248201,0.016243764,0.020022243,0.093439314,0.10401493,0.15998521,7.5
0.00095713686,0.028331965,0.026671099,0.058366033,0.055040196,0.16741295,0.00093619827,0.030953049,0.029591408,0.055467227,0.049671448,0.16469052,0.0010611186,0.028392984,0.028836484,0.053015535,0.052466159,0.17686574,7.5
0.001822026,0.019791919,0.047311341,0.099321012,0.140135,0.16680972,0.0018064635,0.024519829,0.045413898,0.092194113,0.14113557,0.14138431,0.0018217908,0.022552471,0.042310538,0.093132136,0.12496765,0.16621585,7.5
0.00019432037,0.030527387,0.03699959,0.070151776,0.11763774,0.13412964,0.00019885796,0.030685285,0.033629879,0.070190685,0.11070815,0.1348675,0.00018743918,0.029860362,0.033062407,0.067691954,0.11262103,0.13809264,7.5
0.0080039314,0.028511908,0.051611366,0.042142946,0.11136465,0.12214704,0.0081281074,0.028626343,0.048897557,0.042724566,0.11874118,0.12885537,0.007347367,0.029974127,0.052636878,0.039551171,0.11349059,0.13081554,7.5
0.00031989919,0.012658467,0.049964503,0.063810115,0.079660049,0.24776341,0.00032149217,0.012399033,0.052819191,0.061403121,0.081054308,0.26215026,0.00031737309,0.011758316,0.054631544,0.06636417,0.079014347,0.26053552,7.5
0.0066532993,0.0055635664,0.036074111,0.061983812,0.12079171,0.19946315,0.0070071773,0.00550409,0.039121123,0.060708119,0.11392577,0.21697962,0.0066955008,0.0055817147,0.037062678,0.063960209,0.12069503,0.23086283,7.5
0.0034619866,0.01166814,0.03268079,0.052639959,0.1062852,0.17127463,0.0038821602,0.011850601,0.03429525,0.052229894,0.097762484,0.17328641,0.0038032562,0.012747388,0.036426617,0.050653206,0.10546156,0.17253284,7.5
0.00077801108,0.0079506192,0.046261616,0.10182289,0.13579859,0.1587143,0.00074174285,0.0066709232,0.045984449,0.096863808,0.12780602,0.16037312,0.00068673813,0.0074773031,0.043293165,0.097036216,0.11830368,0.15618937,7.5
0.0022801165,0.0012714576,0.031952785,0.050243073,0.11717779,0.16270006,0.0021008591,0.0011860876,0.036803346,0.054240434,0.12990356,0.17295576,0.0020881003,0.0013629786,0.037341255,0.051483948,0.12449988,0.16543955,7.5
0.00076561563,0.029234764,0.054798711,0.091429979,0.11648563,0.19199082,0.00084485654,0.02583761,0.051244132,0.085787132,0.1230297,0.20359565,0.00092438972,0.026429075,0.048555352,0.085161792,0.11282824,0.19010093,7.5
0.00013432572,0.037074853,0.023435762,0.065785985,0.09866539,0.17463227,0.00014253169,0.038960083,0.025588748,0.066124278,0.10752586,0.16967172,0.00013832382,0.038470416,0.022889948,0.058257957,0.1113914,0.18772634,7.5
0.004762227,0.012998367,0.056110912,0.076028073,0.10400381,0.16135673,0.0051024115,0.01319972,0.054207086,0.07367297,0.10480067,0.1600557,0.0045697283,0.012481829,0.056842807,0.074018465,0.10936906,0.16211288,7.5
0.0052693906,0.019543799,0.031607834,0.062514769,0.12685876,0.12101637,0.0050594341,0.018240818,0.031197952,0.059667622,0.11331254,0.12207679,0.0054792632,0.018970941,0.030893189,0.060386452,0.12633369,0.12010753,7.5
0.018541963,0.014606993,0.024519013,0.043532937,0.09318057,0.14205586,0.021328164,0.015071142,0.025204384,0.03666617,0.1061311,0.16950249,0.01872035,0.014986665,0.025376499,0.042361846,0.1020175,0.16004484,7.5
0.00055124267,0.044444423,0.034488262,0.097960186,0.1078861,0.15060122,0.00060151989,0.043925717,0.032988896,0.10673427,0.10261317,0.16751695,0.00061050291,0.0462205,0.033727814,0.094618554,0.099623215,0.16808437,7.5
0.0027742539,0.023788647,0.061775129,0.077539932,0.084352447,0.16456174,0.0026474943,0.021141168,0.060412041,0.071960057,0.078814689,0.15602251,0.0027383707,0.020117095,0.053915197,0.079534229,0.081148964,0.15972722,7.5
0.0049752318,0.01354285,0.065002177,0.050292002,0.13367898,0.16679337,0.0048540235,0.013167776,0.069208631,0.053321428,0.13706441,0.15921194,0.0044223384,0.011682428,0.069966817,0.051773048,0.1352062,0.15424459,7.5
